,loc_pred,gt_error_loc
6132,42,42
6133,0,0
6134,41,41
6135,0,0
6136,40,40
6137,0,0
6138,98,98
6139,0,0
6140,159,159
6141,0,0
6142,102,102
6143,0,0
6144,51,51
6145,0,0
6146,38,38
6147,0,0
6148,65,65
6149,0,0
6150,16,16
6151,0,0
6152,0,103
6153,0,0
6154,0,0
6155,0,0
6156,27,27
6157,0,0
6158,15,15
6159,0,0
6160,14,14
6161,0,0
6162,29,29
6163,0,0
6164,165,165
6165,0,0
6166,43,43
6167,0,0
6168,0,57
6169,0,0
6170,45,45
6171,0,0
6172,63,63
6173,0,0
6174,67,67
6175,0,0
6176,0,23
6177,0,0
6178,9,9
6179,0,0
6180,22,22
6181,0,0
6182,11,11
6183,0,0
6184,75,75
6185,0,0
6186,75,75
6187,0,0
6188,0,49
6189,0,0
6190,80,80
6191,0,0
6192,0,18
6193,0,0
6194,12,12
6195,0,0
6196,12,12
6197,0,0
6198,45,45
6199,0,0
6200,0,59
6201,0,0
6202,62,62
6203,0,0
6204,62,62
6205,0,0
6206,66,66
6207,0,0
6208,80,80
6209,41,0
6210,45,45
6211,21,0
6212,0,155
6213,0,0
6214,0,66
6215,0,0
6216,22,22
6217,0,0
6218,0,15
6219,0,0
6220,0,27
6221,0,0
6222,0,33
6223,0,0
6224,31,31
6225,0,0
6226,28,28
6227,0,0
6228,0,12
6229,0,0
6230,0,0
6231,11,11
6232,0,0
6233,52,52
6234,0,0
6235,33,33
6236,0,0
6237,19,19
6238,0,0
6239,22,22
6240,0,0
6241,24,24
6242,0,0
6243,39,39
6244,0,0
6245,12,12
6246,0,0
6247,0,46
6248,0,0
6249,136,136
6250,195,0
6251,75,75
6252,0,0
6253,35,35
6254,0,0
6255,0,26
6256,0,0
6257,26,26
6258,0,0
6259,0,49
6260,0,0
6261,40,40
6262,0,0
6263,81,81
6264,0,0
6265,15,15
6266,0,0
6267,59,59
6268,0,0
6269,21,36
6270,0,0
6271,0,26
6272,0,0
6273,15,15
6274,0,0
6275,29,29
6276,0,0
6277,0,23
6278,0,0
6279,25,25
6280,0,0
6281,0,71
6282,0,0
6283,0,40
6284,0,0
6285,74,74
6286,0,0
6287,0,26
6288,0,0
6289,18,18
6290,0,0
6291,0,33
6292,0,0
6293,27,27
6294,0,0
6295,0,61
6296,0,0
6297,145,145
6298,0,0
6299,38,38
6300,0,0
6301,0,56
6302,0,0
6303,38,38
6304,0,0
6305,116,116
6306,0,0
6307,16,12
6308,0,0
6309,29,29
6310,0,0
6311,11,11
6312,0,0
6313,104,104
6314,0,0
6315,32,32
6316,0,0
6317,29,29
6318,0,0
6319,52,52
6320,0,0
6321,169,169
6322,0,0
6323,102,102
6324,0,0
6325,23,23
6326,0,0
6327,126,126
6328,0,0
6329,102,102
6330,0,0
6331,43,45
6332,0,0
6333,27,27
6334,0,0
6335,33,33
6336,0,0
6337,40,40
6338,0,0
6339,159,159
6340,0,0
6341,36,36
6342,0,0
6343,0,56
6344,0,0
6345,98,98
6346,0,0
6347,110,110
6348,0,0
6349,105,105
6350,0,0
6351,66,66
6352,0,0
6353,38,38
6354,0,0
6355,57,29
6356,0,0
6357,20,20
6358,0,0
6359,13,13
6360,0,0
6361,20,20
6362,0,0
6363,25,25
6364,0,0
6365,30,30
6366,0,0
6367,44,44
6368,0,0
6369,134,134
6370,0,0
6371,13,13
6372,0,0
6373,19,19
6374,0,0
6375,36,36
6376,0,0
6377,29,29
6378,0,0
6379,30,30
6380,0,0
6381,0,17
6382,0,0
6383,0,67
6384,0,0
6385,39,39
6386,0,0
6387,36,36
6388,0,0
6389,0,42
6390,0,0
6391,0,61
6392,0,0
6393,0,17
6394,0,0
6395,33,33
6396,0,0
6397,101,101
6398,0,0
6399,41,41
6400,0,0
6401,29,29
6402,0,0
6403,21,21
6404,0,0
6405,21,21
6406,0,0
6407,52,52
6408,0,0
6409,26,26
6410,0,0
6411,47,47
6412,0,0
6413,19,19
6414,0,0
6415,0,21
6416,0,0
6417,0,20
6418,0,0
6419,26,26
6420,0,0
6421,20,20
6422,0,0
6423,0,14
6424,0,0
6425,0,67
6426,0,0
6427,0,39
6428,0,0
6429,58,58
6430,0,0
6431,10,10
6432,0,0
6433,29,29
6434,0,0
6435,106,106
6436,0,0
6437,105,105
6438,0,0
6439,22,22
6440,0,0
6441,128,128
6442,0,0
6443,31,31
6444,0,0
6445,19,19
6446,0,0
6447,27,27
6448,0,0
6449,15,15
6450,35,0
6451,35,35
6452,0,0
6453,38,38
6454,0,0
6455,27,27
6456,0,0
6457,0,0
6458,0,0
6459,47,47
6460,0,0
6461,14,14
6462,0,0
6463,96,96
6464,0,0
6465,122,122
6466,0,0
6467,0,17
6468,0,0
6469,47,47
6470,0,0
6471,0,57
6472,0,0
6473,20,20
6474,0,0
6475,34,34
6476,0,0
6477,17,17
6478,0,0
6479,27,27
6480,0,0
6481,196,196
6482,0,0
6483,31,31
6484,0,0
6485,95,95
6486,0,0
6487,54,54
6488,0,0
6489,32,32
6490,0,0
6491,20,20
6492,0,0
6493,20,20
6494,0,0
6495,67,67
6496,0,0
6497,0,0
6498,23,23
6499,0,0
6500,0,175
6501,0,0
6502,70,70
6503,0,0
6504,18,18
6505,0,0
6506,76,76
6507,0,0
6508,197,197
6509,0,0
6510,19,19
6511,0,0
6512,33,33
6513,0,0
6514,16,16
6515,0,0
6516,55,55
6517,0,0
6518,12,12
6519,0,0
6520,132,132
6521,0,0
6522,61,61
6523,0,0
6524,41,41
6525,0,0
6526,30,30
6527,0,0
6528,14,14
6529,0,0
6530,157,157
6531,0,0
6532,0,0
6533,0,0
6534,24,24
6535,0,0
6536,15,15
6537,0,0
6538,17,17
6539,0,0
6540,18,18
6541,0,0
6542,0,11
6543,0,0
6544,0,74
6545,0,0
6546,28,24
6547,0,0
6548,13,13
6549,0,0
6550,18,18
6551,0,0
6552,110,106
6553,0,0
6554,36,36
6555,0,0
6556,48,48
6557,0,0
6558,69,69
6559,0,0
6560,24,24
6561,0,0
6562,32,32
6563,0,0
6564,61,61
6565,0,0
6566,25,25
6567,0,0
6568,49,49
6569,0,0
6570,140,140
6571,0,0
6572,28,28
6573,88,0
6574,19,19
6575,0,0
6576,13,13
6577,0,0
6578,0,0
6579,182,182
6580,0,0
6581,49,49
6582,0,0
6583,38,34
6584,0,0
6585,19,19
6586,0,0
6587,0,0
6588,0,156
6589,0,0
6590,48,48
6591,0,0
6592,0,72
6593,0,0
6594,36,36
6595,0,0
6596,0,0
6597,144,144
6598,0,0
6599,59,59
6600,0,0
6601,115,115
6602,0,0
6603,44,44
6604,0,0
6605,68,68
6606,0,0
6607,20,20
6608,12,0
6609,151,151
6610,0,0
6611,17,17
6612,0,0
6613,55,55
6614,0,0
6615,66,66
6616,0,0
6617,32,32
6618,0,0
6619,54,54
6620,0,0
6621,23,23
6622,0,0
6623,0,39
6624,0,0
6625,15,15
6626,0,0
6627,15,15
6628,0,0
6629,9,9
6630,0,0
6631,9,9
6632,0,0
6633,15,15
6634,0,0
6635,60,60
6636,185,0
6637,15,15
6638,0,0
6639,19,19
6640,0,0
6641,13,13
6642,0,0
6643,36,36
6644,0,0
6645,0,0
6646,133,133
6647,0,0
6648,55,55
6649,0,0
6650,38,34
6651,0,0
6652,78,78
6653,0,0
6654,0,0
6655,98,98
6656,0,0
6657,36,36
6658,0,0
6659,52,52
6660,0,0
6661,19,19
6662,0,0
6663,23,23
6664,0,0
6665,0,0
6666,144,144
6667,0,0
6668,23,23
6669,0,0
6670,0,0
6671,28,28
6672,0,0
6673,0,32
6674,0,0
6675,49,49
6676,0,0
6677,38,34
6678,0,0
6679,41,41
6680,0,0
6681,0,0
6682,0,156
6683,0,0
6684,48,48
6685,0,0
6686,134,134
6687,0,0
6688,20,20
6689,0,0
6690,0,0
6691,153,153
6692,0,0
6693,71,71
6694,0,0
6695,38,34
6696,0,0
6697,36,36
6698,0,0
6699,87,87
6700,0,0
6701,0,0
6702,0,120
6703,0,0
6704,55,55
6705,0,0
6706,47,47
6707,0,0
6708,26,26
6709,0,0
6710,0,0
6711,28,28
6712,0,0
6713,82,82
6714,0,0
6715,20,20
6716,0,0
6717,0,0
6718,133,133
6719,0,0
6720,41,41
6721,0,0
6722,38,34
6723,0,0
6724,15,15
6725,0,0
6726,0,0
6727,166,166
6728,0,0
6729,32,32
6730,0,0
6731,89,89
6732,0,0
6733,66,66
6734,0,0
6735,31,31
6736,0,0
6737,0,0
6738,166,166
6739,0,0
6740,34,34
6741,0,0
6742,87,87
6743,0,0
6744,40,40
6745,0,0
6746,20,20
6747,0,0
6748,0,0
6749,120,120
6750,0,0
6751,28,28
6752,79,0
6753,41,41
6754,0,0
6755,31,31
6756,0,0
6757,43,43
6758,0,0
6759,33,33
6760,0,0
6761,0,48
6762,0,0
6763,0,125
6764,0,0
6765,0,106
6766,0,0
6767,36,36
6768,0,0
6769,0,41
6770,0,0
6771,38,34
6772,0,0
6773,19,19
6774,0,0
6775,75,75
6776,0,0
6777,0,79
6778,0,0
6779,20,20
6780,0,0
6781,71,71
6782,0,0
6783,38,34
6784,0,0
6785,29,29
6786,0,0
6787,75,75
6788,0,0
6789,121,121
6790,0,0
6791,20,20
6792,0,0
6793,0,41
6794,0,0
6795,47,47
6796,0,0
6797,73,73
6798,0,0
6799,255,255
6800,0,0
6801,0,0
6802,0,0
6803,13,13
6804,0,0
6805,28,28
6806,0,0
6807,49,49
6808,0,0
6809,13,13
6810,0,0
6811,61,61
6812,0,0
6813,19,19
6814,0,0
6815,54,54
6816,0,0
6817,0,32
6818,0,0
6819,162,162
6820,0,0
6821,98,98
6822,0,0
6823,21,21
6824,0,0
6825,81,81
6826,0,0
6827,0,0
6828,0,156
6829,0,0
6830,49,49
6831,0,0
6832,38,38
6833,0,0
6834,36,36
6835,0,0
6836,0,0
6837,144,144
6838,0,0
6839,59,59
6840,0,0
6841,38,34
6842,0,0
6843,13,13
6844,0,0
6845,0,0
6846,182,182
6847,0,0
6848,59,59
6849,0,0
6850,19,19
6851,0,0
6852,20,20
6853,0,0
6854,0,0
6855,0,61
6856,0,0
6857,31,31
6858,0,0
6859,0,0
6860,130,130
6861,0,0
6862,32,32
6863,0,0
6864,48,48
6865,0,0
6866,74,70
6867,0,0
6868,27,27
6869,0,0
6870,0,0
6871,88,88
6872,0,0
6873,34,34
6874,0,0
6875,48,48
6876,0,0
6877,19,19
6878,0,0
6879,19,19
6880,0,0
6881,0,0
6882,67,67
6883,0,0
6884,143,143
6885,0,0
6886,118,118
6887,0,0
6888,88,88
6889,0,0
6890,0,0
6891,166,166
6892,0,0
6893,32,32
6894,0,0
6895,0,65
6896,0,0
6897,57,57
6898,0,0
6899,40,40
6900,0,0
6901,32,32
6902,0,0
6903,36,36
6904,0,0
6905,69,65
6906,0,0
6907,49,49
6908,0,0
6909,100,100
6910,0,0
6911,34,34
6912,0,0
6913,48,48
6914,0,0
6915,34,34
6916,0,0
6917,51,51
6918,0,0
6919,0,154
6920,0,0
6921,45,45
6922,0,0
6923,48,48
6924,0,0
6925,73,73
6926,0,0
6927,19,19
6928,0,0
6929,132,132
6930,0,0
6931,45,45
6932,0,0
6933,48,48
6934,0,0
6935,40,40
6936,0,0
6937,0,31
6938,0,0
6939,138,138
6940,0,0
6941,30,30
6942,0,0
6943,219,219
6944,0,0
6945,25,25
6946,0,0
6947,30,30
6948,0,0
6949,15,15
6950,0,0
6951,15,15
6952,0,0
6953,27,27
6954,0,0
6955,43,43
6956,0,0
6957,0,28
6958,0,0
6959,61,61
6960,0,0
6961,113,113
6962,0,0
6963,0,41
6964,0,0
6965,111,111
6966,0,0
6967,112,112
6968,0,0
6969,89,89
6970,0,0
6971,72,72
6972,0,0
6973,53,53
6974,0,0
6975,77,77
6976,0,0
6977,41,41
6978,0,0
6979,39,39
6980,0,0
6981,228,228
6982,0,0
6983,0,0
6984,0,0
6985,15,15
6986,0,0
6987,89,89
6988,0,0
6989,42,42
6990,0,0
6991,36,36
6992,0,0
6993,114,114
6994,0,0
6995,0,178
6996,0,0
6997,30,30
6998,0,0
6999,81,81
7000,0,0
7001,150,150
7002,0,0
7003,12,12
7004,0,0
7005,10,10
7006,0,0
7007,36,36
7008,0,0
7009,18,18
7010,0,0
7011,15,15
7012,0,0
7013,0,47
7014,0,0
7015,27,27
7016,0,0
7017,132,132
7018,0,0
7019,88,88
7020,0,0
7021,27,27
7022,0,0
7023,0,23
7024,0,0
7025,87,87
7026,0,0
7027,29,29
7028,0,0
7029,34,34
7030,0,0
7031,27,27
7032,0,0
7033,41,41
7034,0,0
7035,97,97
7036,0,0
7037,0,55
7038,0,0
7039,35,35
7040,0,0
7041,123,123
7042,0,0
7043,0,0
7044,0,0
7045,78,78
7046,0,0
7047,0,88
7048,0,0
7049,187,187
7050,0,0
7051,11,11
7052,0,0
7053,64,64
7054,0,0
7055,59,59
7056,0,0
7057,16,16
7058,0,0
7059,83,83
7060,0,0
7061,86,86
7062,0,0
7063,93,93
7064,0,0
7065,0,239
7066,0,0
7067,0,0
7068,0,0
7069,113,113
7070,0,0
7071,82,82
7072,0,0
7073,0,0
7074,0,0
7075,119,119
7076,0,0
7077,0,0
7078,0,0
7079,0,0
7080,73,53
7081,0,0
7082,0,139
7083,0,0
7084,0,208
7085,0,0
7086,134,134
7087,0,0
7088,75,75
7089,0,0
7090,0,55
7091,0,0
7092,73,62
7093,0,0
7094,64,64
7095,0,0
7096,66,66
7097,0,0
7098,0,27
7099,0,0
7100,20,20
7101,0,0
7102,0,94
7103,0,0
7104,0,84
7105,0,0
7106,64,64
7107,0,0
7108,76,76
7109,0,0
7110,41,41
7111,0,0
7112,33,33
7113,0,0
7114,40,40
7115,0,0
7116,15,15
7117,0,0
7118,74,74
7119,0,0
7120,79,79
7121,0,0
7122,39,39
7123,0,0
7124,174,174
7125,0,0
7126,102,102
7127,0,0
7128,55,55
7129,0,0
7130,129,129
7131,0,0
7132,237,237
7133,0,0
7134,36,36
7135,0,0
7136,55,55
7137,0,0
7138,45,45
7139,0,0
7140,31,31
7141,0,0
7142,120,120
7143,0,0
7144,0,59
7145,0,0
7146,153,153
7147,0,0
7148,0,0
7149,0,0
7150,22,22
7151,0,0
7152,22,22
7153,0,0
7154,0,14
7155,0,0
7156,0,14
7157,0,0
7158,0,14
7159,0,0
7160,0,14
7161,0,0
7162,28,28
7163,0,0
7164,25,25
7165,0,0
7166,21,21
7167,0,0
7168,97,97
7169,0,0
7170,72,72
7171,0,0
7172,70,70
7173,0,0
7174,0,41
7175,0,0
7176,57,57
7177,0,0
7178,36,36
7179,0,0
7180,32,32
7181,0,0
7182,32,32
7183,0,0
7184,38,38
7185,0,0
7186,60,60
7187,0,0
7188,31,31
7189,0,0
7190,0,0
7191,0,176
7192,0,0
7193,36,36
7194,0,0
7195,48,48
7196,0,0
7197,19,19
7198,0,0
7199,35,35
7200,0,0
7201,99,99
7202,0,0
7203,88,88
7204,0,0
7205,95,95
7206,0,0
7207,109,109
7208,0,0
7209,0,0
7210,52,52
7211,0,0
7212,97,97
7213,0,0
7214,0,0
7215,0,0
7216,153,153
7217,0,0
7218,83,83
7219,0,0
7220,0,0
7221,166,166
7222,0,0
7223,69,69
7224,0,0
7225,247,247
7226,0,0
7227,0,0
7228,0,0
7229,64,64
7230,0,0
7231,0,0
7232,0,106
7233,0,0
7234,23,23
7235,0,0
7236,0,0
7237,153,153
7238,0,0
7239,41,41
7240,0,0
7241,38,34
7242,0,0
7243,83,83
7244,0,0
7245,0,0
7246,182,182
7247,0,0
7248,55,55
7249,0,0
7250,90,90
7251,0,0
7252,0,0
7253,0,0
7254,13,13
7255,0,0
7256,0,0
7257,140,140
7258,0,0
7259,0,37
7260,0,0
7261,48,48
7262,0,0
7263,74,74
7264,0,0
7265,108,108
7266,0,0
7267,81,81
7268,0,0
7269,96,96
7270,0,0
7271,81,81
7272,0,0
7273,123,123
7274,0,0
7275,9,9
7276,0,0
7277,24,24
7278,0,0
7279,24,24
7280,0,0
7281,0,13
7282,0,0
7283,0,22
7284,0,0
7285,47,47
7286,0,0
7287,0,98
7288,0,0
7289,0,64
7290,0,0
7291,20,20
7292,0,0
7293,71,71
7294,0,0
7295,38,34
7296,0,0
7297,100,100
7298,0,0
7299,23,23
7300,0,0
7301,24,24
7302,0,0
7303,0,0
7304,0,0
7305,34,34
7306,0,0
7307,63,63
7308,0,0
7309,80,80
7310,0,0
7311,61,61
7312,0,0
7313,91,91
7314,0,0
7315,0,0
7316,55,55
7317,0,0
7318,0,0
7319,140,140
7320,0,0
7321,104,104
7322,0,0
7323,57,57
7324,0,0
7325,11,11
7326,0,0
7327,0,0
7328,173,173
7329,0,0
7330,23,23
7331,0,0
7332,0,100
7333,0,0
7334,0,0
7335,28,28
7336,0,0
7337,0,37
7338,0,0
7339,0,0
7340,0,0
7341,0,0
7342,0,0
7343,11,11
7344,0,0
7345,0,0
7346,61,61
7347,0,0
7348,37,37
7349,0,0
7350,40,40
7351,0,0
7352,24,24
7353,0,0
7354,0,0
7355,96,96
7356,0,0
7357,30,30
7358,0,0
7359,149,149
7360,0,0
7361,30,30
7362,0,0
7363,204,204
7364,0,0
7365,188,188
7366,0,0
7367,9,9
7368,0,0
7369,15,15
7370,0,0
7371,34,34
7372,0,0
7373,21,29
7374,0,0
7375,0,9
7376,0,0
7377,9,9
7378,0,0
7379,9,9
7380,0,0
7381,19,19
7382,0,0
7383,27,27
7384,0,0
7385,23,23
7386,0,0
7387,129,129
7388,0,0
7389,81,81
7390,0,0
7391,20,20
7392,0,0
7393,28,28
7394,0,0
7395,19,19
7396,0,0
7397,27,27
7398,0,0
7399,164,164
7400,0,0
7401,154,154
7402,0,0
7403,47,47
7404,0,0
7405,30,30
7406,0,0
7407,105,105
7408,0,0
7409,0,41
7410,0,0
7411,58,58
7412,0,0
7413,168,168
7414,0,0
7415,31,31
7416,0,0
7417,27,27
7418,0,0
7419,10,10
7420,0,0
7421,10,10
7422,0,0
7423,0,0
7424,173,173
7425,0,0
7426,0,38
7427,0,0
7428,64,64
7429,0,0
7430,27,27
7431,0,0
7432,36,36
7433,0,0
7434,48,48
7435,0,0
7436,38,38
7437,0,0
7438,25,25
7439,0,0
7440,28,28
7441,0,0
7442,114,114
7443,0,0
7444,36,36
7445,0,0
7446,55,55
7447,0,0
7448,36,36
7449,0,0
7450,128,128
7451,0,0
7452,62,62
7453,0,0
7454,31,31
7455,0,0
7456,42,42
7457,0,0
7458,106,106
7459,0,0
7460,36,36
7461,0,0
7462,180,180
7463,0,0
7464,93,93
7465,0,0
7466,0,0
7467,0,0
7468,9,9
7469,0,0
7470,120,120
7471,0,0
7472,9,9
7473,0,0
7474,9,9
7475,0,0
7476,30,30
7477,0,0
7478,9,9
7479,0,0
7480,0,9
7481,0,0
7482,9,9
7483,0,0
7484,9,9
7485,0,0
7486,9,9
7487,0,0
7488,9,9
7489,0,0
7490,9,9
7491,0,0
7492,0,9
7493,0,0
7494,38,38
7495,0,0
7496,23,23
7497,0,0
7498,0,32
7499,0,0
7500,98,98
7501,0,0
7502,36,36
7503,0,0
7504,25,25
7505,0,0
7506,159,159
7507,0,0
7508,76,76
7509,0,0
7510,43,43
7511,0,0
7512,55,55
7513,0,0
7514,96,96
7515,0,0
7516,0,191
7517,0,0
7518,161,161
7519,0,0
7520,108,108
7521,0,0
7522,218,218
7523,0,0
7524,19,19
7525,0,0
7526,63,63
7527,0,0
7528,36,36
7529,0,0
7530,148,148
7531,0,0
7532,30,30
7533,0,0
7534,48,48
7535,0,0
7536,0,187
7537,0,0
7538,0,27
7539,0,0
7540,0,0
7541,88,88
7542,0,0
7543,34,34
7544,0,0
7545,48,48
7546,0,0
7547,19,19
7548,0,0
7549,0,0
7550,61,61
7551,0,0
7552,78,78
7553,0,0
7554,28,28
7555,0,0
7556,24,24
7557,0,0
7558,0,0
7559,98,98
7560,0,0
7561,32,32
7562,0,0
7563,0,98
7564,0,0
7565,0,45
7566,0,0
7567,151,151
7568,0,0
7569,0,41
7570,0,0
7571,47,47
7572,0,0
7573,19,19
7574,0,0
7575,0,0
7576,166,166
7577,0,0
7578,90,90
7579,0,0
7580,64,64
7581,0,0
7582,13,13
7583,0,0
7584,0,0
7585,50,50
7586,0,0
7587,78,78
7588,0,0
7589,40,32
7590,0,0
7591,25,25
7592,0,0
7593,0,0
7594,98,98
7595,0,0
7596,0,0
7597,0,0
7598,28,28
7599,0,0
7600,28,28
7601,0,0
7602,0,191
7603,0,0
7604,108,108
7605,0,0
7606,16,16
7607,0,0
7608,77,77
7609,0,0
7610,49,49
7611,0,0
7612,13,13
7613,0,0
7614,59,59
7615,0,0
7616,0,24
7617,0,0
7618,43,43
7619,0,0
7620,28,28
7621,0,0
7622,15,15
7623,0,0
7624,0,24
7625,0,0
7626,0,0
7627,25,25
7628,0,0
7629,35,35
7630,0,0
7631,49,49
7632,0,0
7633,29,29
7634,0,0
7635,18,18
7636,0,0
7637,23,23
7638,0,0
7639,0,0
7640,0,0
7641,51,51
7642,0,0
7643,9,9
7644,0,0
7645,9,9
7646,0,0
7647,0,9
7648,0,0
7649,9,9
7650,0,0
7651,46,46
7652,0,0
7653,21,21
7654,0,0
7655,91,91
7656,0,0
7657,0,11
7658,0,0
7659,0,48
7660,0,0
7661,35,35
7662,0,0
7663,14,14
7664,0,0
7665,12,12
7666,0,0
7667,247,247
7668,0,0
7669,12,12
7670,0,0
7671,66,45
7672,0,0
7673,32,32
7674,0,0
7675,135,135
7676,0,0
7677,94,94
7678,0,0
7679,49,49
7680,0,0
7681,121,121
7682,0,0
7683,73,73
7684,0,0
7685,0,0
7686,0,0
7687,30,30
7688,0,0
7689,25,25
7690,0,0
7691,122,122
7692,0,0
7693,81,81
7694,0,0
7695,32,32
7696,0,0
7697,0,25
7698,0,0
7699,13,13
7700,0,0
7701,53,53
7702,0,0
7703,13,13
7704,0,0
7705,34,34
7706,0,0
7707,35,35
7708,0,0
7709,28,28
7710,0,0
7711,21,21
7712,0,0
7713,25,25
7714,0,0
7715,0,43
7716,0,0
7717,0,0
7718,14,14
7719,0,0
7720,0,13
7721,0,0
7722,16,16
7723,0,0
7724,38,38
7725,0,0
7726,29,29
7727,0,0
7728,45,45
7729,0,0
7730,48,48
7731,0,0
7732,120,120
7733,0,0
7734,36,36
7735,0,0
7736,48,48
7737,0,0
7738,13,13
7739,0,0
7740,71,71
7741,0,0
7742,45,45
7743,0,0
7744,123,123
7745,0,0
7746,131,131
7747,0,0
7748,32,32
7749,0,0
7750,59,59
7751,0,0
7752,19,19
7753,0,0
7754,13,13
7755,0,0
7756,55,55
7757,0,0
7758,47,47
7759,0,0
7760,122,122
7761,0,0
7762,62,62
7763,0,0
7764,31,31
7765,0,0
7766,140,140
7767,0,0
7768,45,45
7769,0,0
7770,36,36
7771,0,0
7772,32,32
7773,0,0
7774,0,0
7775,0,0
7776,33,33
7777,0,0
7778,40,40
7779,0,0
7780,0,107
7781,0,0
7782,0,0
7783,17,0
7784,19,19
7785,0,0
7786,15,15
7787,0,0
7788,0,19
7789,0,0
7790,0,0
7791,75,75
7792,0,0
7793,34,36
7794,0,0
7795,0,0
7796,0,0
7797,146,146
7798,0,0
7799,0,0
7800,0,0
7801,0,0
7802,0,0
7803,0,0
7804,0,0
7805,0,0
7806,0,0
7807,15,15
7808,0,0
7809,91,91
7810,0,0
7811,36,36
7812,0,0
7813,43,17
7814,0,0
7815,19,19
7816,0,0
7817,33,33
7818,0,0
7819,28,28
7820,0,0
7821,65,65
7822,0,0
7823,30,30
7824,0,0
7825,39,39
7826,0,0
7827,83,83
7828,0,0
7829,72,72
7830,0,0
7831,20,20
7832,0,0
7833,25,25
7834,0,0
7835,24,24
7836,0,0
7837,91,91
7838,0,0
7839,15,15
7840,0,0
7841,49,49
7842,0,0
7843,23,23
7844,0,0
7845,22,22
7846,0,0
7847,71,71
7848,0,0
7849,170,170
7850,0,0
7851,92,92
7852,0,0
7853,0,24
7854,0,0
7855,20,20
7856,0,0
7857,23,23
7858,0,0
7859,32,32
7860,0,0
7861,21,21
7862,0,0
7863,20,20
7864,0,0
7865,18,18
7866,0,0
7867,17,17
7868,0,0
7869,59,59
7870,0,0
7871,70,70
7872,0,0
7873,29,29
7874,0,0
7875,57,57
7876,0,0
7877,23,23
7878,0,0
7879,0,27
7880,0,0
7881,0,154
7882,0,0
7883,19,19
7884,0,0
7885,108,108
7886,0,0
7887,114,114
7888,0,0
7889,163,163
7890,0,0
7891,0,0
7892,0,0
7893,89,89
7894,0,0
7895,117,117
7896,0,0
7897,154,154
7898,0,0
7899,132,132
7900,0,0
7901,171,171
7902,0,0
7903,58,58
7904,0,0
7905,196,196
7906,0,0
7907,0,203
7908,0,0
7909,15,15
7910,0,0
7911,13,13
7912,0,0
7913,0,11
7914,0,0
7915,26,26
7916,0,0
7917,54,54
7918,0,0
7919,0,86
7920,0,0
7921,0,82
7922,0,0
7923,0,29
7924,0,0
7925,123,123
7926,0,0
7927,17,17
7928,0,0
7929,22,22
7930,0,0
7931,21,21
7932,0,0
7933,13,13
7934,0,0
7935,0,13
7936,0,0
7937,21,21
7938,0,0
7939,35,35
7940,0,0
7941,57,57
7942,0,0
7943,18,18
7944,0,0
7945,20,20
7946,0,0
7947,30,30
7948,0,0
7949,32,32
7950,0,0
7951,36,36
7952,0,0
7953,21,21
7954,0,0
7955,134,134
7956,0,0
7957,69,69
7958,0,0
7959,131,131
7960,0,0
7961,24,24
7962,0,0
7963,30,30
7964,64,0
7965,32,32
7966,0,0
7967,29,29
7968,0,0
7969,22,22
7970,0,0
7971,51,51
7972,0,0
7973,0,232
7974,0,0
7975,107,107
7976,0,0
7977,75,75
7978,0,0
7979,30,30
7980,0,0
7981,0,0
7982,9,9
7983,0,0
7984,52,52
7985,0,0
7986,99,99
7987,0,0
7988,17,17
7989,0,0
7990,24,24
7991,0,0
7992,28,28
7993,0,0
7994,0,41
7995,0,0
7996,31,31
7997,0,0
7998,12,12
7999,0,0
8000,12,12
8001,0,0
8002,18,18
8003,0,0
8004,66,66
8005,0,0
8006,0,0
8007,0,0
8008,0,92
8009,0,0
8010,0,176
8011,0,0
8012,23,23
8013,0,0
8014,96,96
8015,0,0
8016,0,182
8017,0,0
8018,105,105
8019,0,0
8020,0,0
8021,0,0
8022,106,106
8023,0,0
8024,12,12
8025,0,0
8026,0,75
8027,0,0
8028,44,44
8029,0,0
8030,49,45
8031,0,0
8032,70,66
8033,0,0
8034,251,251
8035,0,0
8036,57,57
8037,0,0
8038,64,64
8039,0,0
8040,67,67
8041,0,0
8042,9,9
8043,0,0
8044,9,9
8045,0,0
8046,9,9
8047,0,0
8048,9,9
8049,0,0
8050,0,9
8051,0,0
8052,0,9
8053,0,0
8054,9,9
8055,0,0
8056,54,54
8057,0,0
8058,86,86
8059,0,0
8060,0,97
8061,0,0
8062,41,41
8063,0,0
8064,144,144
8065,0,0
8066,191,191
8067,0,0
8068,11,11
8069,43,0
8070,23,23
8071,0,0
8072,210,210
8073,0,0
8074,0,196
8075,0,0
8076,62,62
8077,0,0
8078,50,50
8079,0,0
8080,0,9
8081,0,0
8082,0,9
8083,0,0
8084,9,9
8085,0,0
8086,65,65
8087,0,0
8088,11,11
8089,0,0
8090,11,11
8091,0,0
8092,0,11
8093,0,0
8094,0,11
8095,0,0
8096,0,44
8097,0,0
8098,0,11
8099,0,0
8100,0,11
8101,0,0
8102,0,11
8103,0,0
8104,0,11
8105,0,0
8106,40,40
8107,0,0
8108,0,11
8109,0,0
8110,0,11
8111,0,0
8112,0,11
8113,0,0
8114,0,11
8115,0,0
8116,0,11
8117,0,0
8118,0,11
8119,0,0
8120,0,40
8121,0,0
8122,0,11
8123,0,0
8124,0,11
8125,0,0
8126,0,41
8127,0,0
8128,19,19
